CustomerID,Churn,Tenure,Gender,AppTime,Complain,OrderIncrease,OrderCount,InactiveDays,CashbackAmount,Summary,Text,Sentiment_Score
50078,0,7.0,Male,2.0,1,17.0,2.0,0.0,138.15,Starbucks cofee,"We have been ordering Starbuck's Italian Roast whole bean and via instant since we first found it on Amazon.  Excellent product.  Not shipped by Amazon, but service is excellent",0.98
50079,0,13.0,Male,3.0,1,15.0,3.0,7.0,127.41,Irn-Bru... the cheapest soda in Scotland,"I ran across Irn-Bru entirely by accident in a grocery store in Aberfoyle.  Coca Cola was nearly 2 quid a bottle.  Irn-Bru had 1 litre bottles for a pound.  Being on a budget, we bought it, not really expecting much.<br />BEST SODA EVER!  I am addicted.  Since then, I've been trying to find an affordable way to get it in the US.  The ideal way would be to go back to Aberfoyle and get some myself, but that's too long to wait!<br /><br />If you haven't tried it.  Do so.",0.59
50080,1,1.0,Male,3.0,1,19.0,1.0,0.0,166.73,Way better than soy sauce,"I don't like stuff to be very salty, so I've always been hesitant when it comes to soy sauce. But, I tend to cook a lot of asian influenced cuisine and of course run into soy sauce and fish sauce very often, both being almost completely made of just salt. So, a friend of mine suggested this alternative and I'll never go back. It's a way more subtle than soy sauce, so it doesn't over power your meal with one salty flavor, and even helps with your digestion. 4 thumbs up. I ordered the 6 pack and I'm glad I did.",0.68
50081,1,0.0,Female,2.0,0,22.0,1.0,9.0,176.39,Tasty & Addictive,"It is a very tasty treat I enjoy with my afternoon coffee. However, all good things must be had in moderation, and hence I will only buy one pack at a time from the local store.<br />However the price on Amazon is competitive.<br /><br />I don't know why it was tagged as ""not vegetarian"" because I don't see any questionable ingredient on the list - perhaps someone else can elaborate.<br /><br />The dark chocolate filling has a nice creamy texture without being overwhelming; and nor is it cloyingly sweet.<br /><br />Overall all, I definitely recommend this product.",0.88
50082,0,0.0,Male,2.0,1,16.0,2.0,2.0,123.28,Useless product and deceptive advertising,"Took my dog less 8 minutes to remove the treat from the ""virtually  indestructible"" ball that provides ""hours of stimulation"" and consume it. It was so hard to believe I put a second treat in the ball and the dog  removed and consumed it in even less time.<br />A total waste of money, $19.00 for the two treats and the ball.",-0.78
50083,0,10.0,Female,3.0,0,13.0,1.0,7.0,121.53,Organic Sprouting Seeds Mung Bean 1 Pound the Sprout House,"These sprout really well, no problems, I cook em just a little and or juice em, as raw there a little strong in the taste for me,  My skin always glows after I've eaten some..<br /><br />Excellent...",0.95
50084,0,13.0,Male,3.0,0,14.0,1.0,2.0,148.76,Favorite Nutritional Yeast,"Bob's Red Mill is my absolute favorite brand of nutritional yeast. I've even been to the factory outlet in Oregon! Some nutritional yeast is small flake and doesn't have the same texture as the large flake version. Some is light colored and appears like it's lost its nutrients and flavor.<br /><br />I use nutritional yeast on virtually everything, and we even have a little shaker of it on the dinner table. It's amazing on popcorn with a little salt and dill, I love it in pestos instead of cheese, it flavors up any vegan cheeses you are making (great for vegan macaroni-n-cheese), and works well in soups and stews.<br /><br />The best part is that it's actually nutritious. If you're a vegan, it gives you a boost of vitamin b12 so you don't have to take a vitamin supplement.<br /><br />I order from Amazon and use subscribe and save, which is the best deal available for it.",0.98
50085,0,19.0,Male,3.0,0,16.0,1.0,3.0,193.96,Love this coffee,"I have really enjoyed my Keurig coffee maker, and this coffee does not disappoint. Strong, smooth, ""carmally"" flavor.  I like to use the ""iced"" brew to make lattes at home.",0.99
50086,1,0.0,Male,2.0,0,11.0,9.0,8.0,204.0,"Great taste, Good for lean muscle growth","This is my go to source of a clean protein. It is comparably low in calories, carbohydrates, and sugars which makes it great for building lean muscle. This is not the supplement to take if you want to bulk up and gain mass. The natural-unflavored version that I always get tastes a lot like milk when mixed with water, and does not have chemicals or artificial sweeteners which a lot of other brands use to make their product taste better. The only complaint I have is that the powder doesn't mix very well with just water, and requires a lot of mixing especially if you follow the recommended amount- which to me seems like too much.",0.45
50087,0,3.0,Male,2.0,0,22.0,5.0,8.0,184.74,Cats were not impressed,"I have three Himalyans, all turned their noses up at this treat offerring. The cat reviewers were not impressed with the texture or the portion size.<br /><br />However, I believe the feral strays in our neighborhood may have enjoyed them.",-0.56
50088,0,0.0,Female,2.0,0,14.0,1.0,7.0,199.81,Satisfying,"I found these chocolate bars to replace a bar produced by a company that went out of business. Though I was wary I found them to be not only satisfyin g but able to take care of my chocolate cravings easily. The price with the shipping is quite high so I do ration them out. <a href=""http://www.amazon.com/gp/product/B0009P5EJS"">Box of 12 No Sugar Added Dark Chocolate Bars - Low Carb Chocolate From Ross Chocolates</a>",0.69
50089,0,24.0,Male,2.0,0,16.0,4.0,5.0,224.9,happy dog,This is a super product for my dog . we break them in half so they last longer. dog just looks forward every day to it. .,0.98
50090,1,0.0,Female,2.0,1,11.0,1.0,4.0,126.57,Warm and hearty,"I am so glad that I found Lipton Cup-a-Soup online. I used to search for it at grocery stores. I can't believe they don't have it -- it's so delicious! They have the noodle versions, but not the cream of chicken. Why?<br /><br />It was so precious and hard to find that when I could, I rarely wasted it on the indulgence of a single cup of soup. Instead, I used it in a recipe my mother taught me growing up and then I added my own special addition, here's how to make it:<br /><br />1 can of Canned white potatoes<br />1 can of sweet peas<br />1 packet of Lipton Cream of Chicken Cup-a-Soup<br />1/2 package of smoked sausage (That's my addition)<br /><br />First, heat up the smoked sausage in a 2 quart sauce pan. I like a little brownness and to be healthier drain off the fat when it's done.<br />Next, add the potatoes and cook them until they turn somewhat translucent<br />While they are cooking, open the peas and drain the pea juice into the potato can<br />Add the cup-a-soup to the pea juice and mix until there are no lumps<br />Pour the soup into the cooking sausage and potatoes<br />Continue cooking until the potatoes are done to your liking<br />Now, add the peas to the mix and stir carefully so you don't break the peas<br /><br />Let it cook a little longer until the peas are hot.<br />Serve and enjoy.<br /><br />It's delicious and easy meal. Simple to prepare. Simple to clean up. My grandmother is a pretty traditional cook. She'd never had this dish and now, she asks for it all the time. She even asked me to look online to see if we could get the Cup-o-soup so she could have it more often!",0.96
50091,0,14.0,Female,3.0,1,18.0,3.0,0.0,235.91000000000005,False Advertisement,"I purchased 2 of these cases for the Kona Coast Sunset Sweet and Sour Sauce. Just like the description and picture state. What I received was the Kona Coast Sweet and Sour PLUM sauce. All contact to the sellers had to be thru email as they DO NOT have a number to talk to anyone directly. Nutricity said I did in fact receive what I ordered because the UPC on the jar of sauce matched the UPC on the item listed. I informed them and even took pictures of the items description, the picture shown for the advertisement, and the confirmation email showing them that NO WHERE does it say plum. Even the colors of the labels were different. Still, all they did was refund me. Which was fine. I just don't want anyone else making the same mistakes thinking they are buying the sauce shown.",0.61
50092,1,0.0,Female,2.0,0,15.0,1.0,1.0,166.96,Too much vinegar,I bought this product because of the excellent reviews that said it is as good or better than restaurant sweet and sour chicken. The meat turned out good (tried it with pork and chicken) but the sauce has too much vinegar. There is no sweet to this kit. Pineapple does nothing to counteract the sour. I poured the sauce down the drain. So if you like sweet don't buy this product but if you like vinegar then this product is for you.,0.4
50093,1,10.0,Male,2.0,0,14.0,1.0,5.0,120.58,Worth 2x  the price?,"The truffels are very,very good but why buy them from Amazon for $21 when they sell at Cosco for under $10.",0.93
50094,0,18.0,Female,2.0,0,12.0,12.0,8.0,188.65,"Great food, but better prices elsewhere","My dog really seems to like this food, and it treats her well.  She has never had an upset stomach or anything from this.  When I switched to this food vs a cheaper food, she shed a lot less and her coat is much smoother.  But, I get the product about $8 cheaper ordering through petcarerx.  I love Amazon and shop here frequently, but they are not competitively priced for this product.",0.97
50095,0,27.0,Female,2.0,0,14.0,1.0,5.0,159.4,Could Not get past the texture.,"Cartilage, that is the word I would use to describe. Followed instructions on the package. Both my daughter and I could not take a second bite. Very disappointed!",-0.96
50096,0,9.0,Male,3.0,0,16.0,3.0,7.0,159.14,Rocklingranny,This is a great gift for the amateur chef in your family.  But you need one for yourself also.,0.96
50097,0,6.0,Female,2.0,0,21.0,1.0,1.0,126.22,One of the best dog foods you can buy.,"I have been feeding my dogs Orijen for over two years now.  I was at a bar with a buddy and he was telling me how he switched his food to Evo and so I did some research on better dog foods.  I decided on Orijen.  I can't really tell if my dogs coats are better or they are more healthy.  On paper it seems to be the best food and it makes sense.  The food is sooo expensive and they jacked up the price about 6 months ago.  It does help they seem to eat half as much as my old dog food.  So, that cuts the cost in half compared to my old food.  A big bonus of this is there is half as much poop to pick up. That is huge as I am really lazy.  The other thing I noticed is both dogs had some nasty farts.  That pretty much stopped on Orijen.  Oddly my buddy said it will get worse with the higher protein diet, but it got a ton better.  I mean by dogs could drop some room clearing farts.  There are cheaper good dog foods out there like Blue.  I have thought about switching to it because it is 30 bucks a bag cheaper.  For now Evo is worth the money.  I can drop 70 bucks at a bar on any given night.  70 a month feeds both my large dogs.",0.78
